"Week","Date","Fuel","Variable","Value","Unit","Status"
"2011w17",2011-04-29,"Premium Petrol 95R","Price excluding tax",133.985067599068,"NZD c/L","Final"
"2011w17",2011-04-29,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w17",2011-04-29,"Premium Petrol 95R","GST",29.3398601398601,"NZD c/L","Final"
"2011w17",2011-04-29,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w17",2011-04-29,"Premium Petrol 95R","Board price",225.9,"NZD c/L","Final"
"2011w17",2011-04-29,"Premium Petrol 95R","Adjusted retail price",224.938927738928,"NZD c/L","Final"
"2011w17",2011-04-29,"Premium Petrol 95R","Importer margin",21.0153909789815,"NZD c/L","Final"
"2011w17",2011-04-29,"Premium Petrol 95R","Importer margin trend",21.8767200825019,"NZD c/L","Final"
"2011w18",2011-05-06,"NA","Dubai crude price",112,"USD/bbl","Final"
"2011w18",2011-05-06,"NA","Dubai crude price",140,"NZD/bbl","Final"
"2011w18",2011-05-06,"NA","Exchange rate",0.798,"USD/NZD","Final"
"2011w18",2011-05-06,"Diesel","Importer cost",111.90967857255,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","Price excluding tax",137.990157429527,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","GST",21.175298614429,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","Board price",163.9,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","Adjusted retail price",162.343956043956,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","Importer margin",26.0804788569774,"NZD c/L","Final"
"2011w18",2011-05-06,"Diesel","Importer margin trend",19.2293999207315,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","Importer cost",111.588495924735,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","Price excluding tax",128.890793836598,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","GST",28.5667940754897,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","Board price",221.042857142857,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","Adjusted retail price",219.012087912088,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","Importer margin",17.3022979118633,"NZD c/L","Final"
"2011w18",2011-05-06,"Regular Petrol","Importer margin trend",16.2849608868658,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","Importer cost",112.781166083275,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","Price excluding tax",135.848421636335,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","GST",29.6193632454502,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","Board price",228.042857142857,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","Adjusted retail price",227.081784881785,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","Importer margin",23.0672555530595,"NZD c/L","Final"
"2011w18",2011-05-06,"Premium Petrol 95R","Importer margin trend",21.9351749436788,"NZD c/L","Final"
"2011w19",2011-05-13,"NA","Dubai crude price",108,"USD/bbl","Final"
"2011w19",2011-05-13,"NA","Dubai crude price",136,"NZD/bbl","Final"
"2011w19",2011-05-13,"NA","Exchange rate",0.792,"USD/NZD","Final"
"2011w19",2011-05-13,"Diesel","Importer cost",107.049304754786,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","Price excluding tax",132.772766125179,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","GST",20.3926899187769,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","Board price",157.9,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","Adjusted retail price",156.343956043956,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","Importer margin",25.7234613703932,"NZD c/L","Final"
"2011w19",2011-05-13,"Diesel","Importer margin trend",19.3019142017321,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","Importer cost",107.187537635209,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","Price excluding tax",124.418744147157,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","GST",27.8959866220736,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","Board price",215.9,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","Adjusted retail price",213.869230769231,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","Importer margin",17.2312065119478,"NZD c/L","Final"
"2011w19",2011-05-13,"Regular Petrol","Importer margin trend",16.3258456632243,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","Importer cost",108.388938466861,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","Price excluding tax",131.376371946894,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","GST",28.948555792034,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","Board price",222.9,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","Adjusted retail price",221.938927738928,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","Importer margin",22.9874334800327,"NZD c/L","Final"
"2011w19",2011-05-13,"Premium Petrol 95R","Importer margin trend",21.9936298048557,"NZD c/L","Final"
"2011w20",2011-05-20,"NA","Dubai crude price",107,"USD/bbl","Final"
"2011w20",2011-05-20,"NA","Dubai crude price",136,"NZD/bbl","Final"
"2011w20",2011-05-20,"NA","Exchange rate",0.786,"USD/NZD","Final"
"2011w20",2011-05-20,"Diesel","Importer cost",106.138109518371,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","Price excluding tax",130.164070473005,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","GST",20.0013855709508,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","Board price",154.9,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","Adjusted retail price",153.343956043956,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","Importer margin",24.0259609546347,"NZD c/L","Final"
"2011w20",2011-05-20,"Diesel","Importer margin trend",19.4113355284538,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","Importer cost",100.981028962324,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","Price excluding tax",121.810048494983,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","GST",27.5046822742475,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","Board price",212.9,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","Adjusted retail price",210.869230769231,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","Importer margin",20.8290195326596,"NZD c/L","Final"
"2011w20",2011-05-20,"Regular Petrol","Importer margin trend",16.382014621545,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","Importer cost",102.190851418431,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","Price excluding tax",128.76767629472,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","GST",28.557251444208,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","Board price",219.9,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","Adjusted retail price",218.938927738928,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","Importer margin",26.5768248762892,"NZD c/L","Final"
"2011w20",2011-05-20,"Premium Petrol 95R","Importer margin trend",22.0696670356073,"NZD c/L","Final"
"2011w21",2011-05-27,"NA","Dubai crude price",108,"USD/bbl","Final"
"2011w21",2011-05-27,"NA","Dubai crude price",135,"NZD/bbl","Final"
"2011w21",2011-05-27,"NA","Exchange rate",0.798,"USD/NZD","Final"
"2011w21",2011-05-27,"Diesel","Importer cost",104.729411486176,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","Price excluding tax",124.822455566173,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","GST",19.2001433349259,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","Board price",148.757142857143,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","Adjusted retail price",147.201098901099,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","Importer margin",20.0930440799968,"NZD c/L","Final"
"2011w21",2011-05-27,"Diesel","Importer margin trend",19.5207568551756,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","Importer cost",100.615969942481,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","Price excluding tax",116.468433588151,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","GST",26.7034400382226,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","Board price",206.757142857143,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","Adjusted retail price",204.726373626374,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","Importer margin",15.8524636456701,"NZD c/L","Final"
"2011w21",2011-05-27,"Regular Petrol","Importer margin trend",16.4381835798656,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","Importer cost",101.809040687688,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","Price excluding tax",123.426061387887,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","GST",27.7560092081831,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","Board price",213.757142857143,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","Adjusted retail price",212.796070596071,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","Importer margin",21.6170207001999,"NZD c/L","Final"
"2011w21",2011-05-27,"Premium Petrol 95R","Importer margin trend",22.1457042663588,"NZD c/L","Final"
"2011w22",2011-06-03,"NA","Dubai crude price",109,"USD/bbl","Final"
"2011w22",2011-06-03,"NA","Dubai crude price",133,"NZD/bbl","Final"
"2011w22",2011-06-03,"NA","Exchange rate",0.819,"USD/NZD","Final"
"2011w22",2011-06-03,"Diesel","Importer cost",104.867652207971,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","Price excluding tax",124.077113951266,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","GST",19.0883420926899,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","Board price",147.9,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","Adjusted retail price",146.343956043956,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","Importer margin",19.2094617432952,"NZD c/L","Final"
"2011w22",2011-06-03,"Diesel","Importer margin trend",19.6301781818974,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","Importer cost",99.1560061309229,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","Price excluding tax",115.723091973244,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","GST",26.5916387959866,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","Board price",205.9,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","Adjusted retail price",203.869230769231,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","Importer margin",16.5670858423212,"NZD c/L","Final"
"2011w22",2011-06-03,"Regular Petrol","Importer margin trend",16.4943525381862,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","Importer cost",100.320912552462,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","Price excluding tax",122.680719772981,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","GST",27.6442079659471,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","Board price",212.9,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","Adjusted retail price",211.938927738928,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","Importer margin",22.3598072205186,"NZD c/L","Final"
"2011w22",2011-06-03,"Premium Petrol 95R","Importer margin trend",22.2217414971104,"NZD c/L","Final"
"2011w23",2011-06-10,"NA","Dubai crude price",111,"USD/bbl","Final"
"2011w23",2011-06-10,"NA","Dubai crude price",135,"NZD/bbl","Final"
"2011w23",2011-06-10,"NA","Exchange rate",0.821,"USD/NZD","Final"
"2011w23",2011-06-10,"Diesel","Importer cost",105.905271027112,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","Price excluding tax",124.077113951266,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","GST",19.0883420926899,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","Board price",147.9,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","Adjusted retail price",146.343956043956,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","Importer margin",18.1718429241546,"NZD c/L","Final"
"2011w23",2011-06-10,"Diesel","Importer margin trend",19.7395995086191,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","Importer cost",100.172540106777,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","Price excluding tax",115.723091973244,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","GST",26.5916387959866,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","Board price",205.9,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","Adjusted retail price",203.869230769231,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","Importer margin",15.5505518664668,"NZD c/L","Final"
"2011w23",2011-06-10,"Regular Petrol","Importer margin trend",16.5505214965068,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","Importer cost",101.333211993904,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","Price excluding tax",122.680719772981,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","GST",27.6442079659471,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","Board price",212.9,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","Adjusted retail price",211.938927738928,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","Importer margin",21.3475077790767,"NZD c/L","Final"
"2011w23",2011-06-10,"Premium Petrol 95R","Importer margin trend",22.297778727862,"NZD c/L","Final"
"2011w24",2011-06-17,"NA","Dubai crude price",110,"USD/bbl","Final"
"2011w24",2011-06-17,"NA","Dubai crude price",136,"NZD/bbl","Final"
"2011w24",2011-06-17,"NA","Exchange rate",0.814,"USD/NZD","Final"
"2011w24",2011-06-17,"Diesel","Importer cost",106.531017217746,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","Price excluding tax",125.940467988533,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","GST",19.36784519828,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","Board price",150.042857142857,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","Adjusted retail price",148.486813186813,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","Importer margin",19.4094507707874,"NZD c/L","Final"
"2011w24",2011-06-17,"Diesel","Importer margin trend",19.8490208353409,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","Importer cost",99.894191578824,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","Price excluding tax",116.965327998089,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","GST",26.7779741997133,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","Board price",207.328571428571,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","Adjusted retail price",205.297802197802,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","Importer margin",17.0711364192648,"NZD c/L","Final"
"2011w24",2011-06-17,"Regular Petrol","Importer margin trend",16.6066904548274,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","Importer cost",101.064513192718,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","Price excluding tax",123.922955797825,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","ETS",2.485,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","GST",27.8305433696738,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","Taxes",59.129,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","Board price",214.328571428571,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","Adjusted retail price",213.367499167499,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","Importer margin",22.8584426051071,"NZD c/L","Final"
"2011w24",2011-06-17,"Premium Petrol 95R","Importer margin trend",22.3738159586135,"NZD c/L","Final"
"2011w25",2011-06-24,"NA","Dubai crude price",105,"USD/bbl","Final"
"2011w25",2011-06-24,"NA","Dubai crude price",129,"NZD/bbl","Final"
"2011w25",2011-06-24,"NA","Exchange rate",0.812,"USD/NZD","Final"
"2011w25",2011-06-24,"Diesel","Importer cost",101.846361789856,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","Price excluding tax",126.68580960344,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","ETS",2.8035,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","GST",19.479646440516,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","Board price",150.9,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","Adjusted retail price",149.343956043956,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","Importer margin",24.8394478135838,"NZD c/L","Final"
"2011w25",2011-06-24,"Diesel","Importer margin trend",19.9584421620627,"NZD c/L","Final"
"2011w25",2011-06-24,"Regular Petrol","Importer cost",97.7684706821635,"NZD c/L","Final"
"2011w25",2011-06-24,"Regular Petrol","Price excluding tax",117.462222408027,"NZD c/L","Final"
"2011w25",2011-06-24,"Regular Petrol","ETS",2.4255,"NZD c/L","Final"
"2011w25",2011-06-24,"Regular Petrol","GST",26.852508361204,"NZD c/L","Final"
"2011w25",2011-06-24,"Regular Petrol","Taxes",59.129,"NZD c/L","Final"
"2011w25",2011-06-24,"Regular Petrol","Board price",207.9,"NZD c/L","Final"
